,Unnamed: 0,Unnamed: 0.1,Source,Size,Rate,Loss,Expected loss
2510,2510,2510,ITCS014,5.1,0.1833051537496071,4.3573056665947667e-150,7.987165851491879e-151
135,135,135,ITCS006,5.0,0.230767516168217,4.1301574000363827e-150,9.53106164590177e-151
6063,6063,6063,ITCS014,5.3,0.1156577330393856,3.6236394301755575e-150,4.19101921846236e-151
9899,9899,1406,ITCS090,5.6,0.057966179269611263,3.207688371653442e-150,1.8593743919231085e-151
3661,3661,3661,ITCS222,5.1,0.1833051537496071,3.2025102497299025e-150,5.8703663371143236e-151
13330,13330,1449,TNCS006,6.5,0.007297509610712981,3.038066191692336e-150,2.2170317231857007e-152
13413,13413,1532,ITCS042,6.6,0.0057966179269611255,3.010972230687907e-150,1.7453455609987653e-152
6208,6208,6208,ITCS014,5.3,0.1156577330393856,2.938669029609427e-150,3.398797981176774e-151
9143,9143,650,ITCS222,5.5,0.07297509610712982,2.578747783647637e-150,1.8818436734773433e-151
6036,6036,6036,ITCS006,5.3,0.1156577330393856,2.492026201907574e-150,2.8822210118738024e-151
13324,13324,1443,MTCS001,6.5,0.007297509610712981,2.3659542521562186e-150,1.726557389361725e-152
4424,4424,4424,ITCS014,5.2,0.14560445919378828,2.2876494823332832e-150,3.330919657000874e-151
13273,13273,1392,ITCS036,6.5,0.007297509610712981,2.1125517474627233e-150,1.5416366680237726e-152
4382,4382,4382,ITCS006,5.2,0.14560445919378828,1.9858922995674153e-150,2.891547742956221e-151
1415,1415,1415,ITCS090,5.0,0.230767516168217,1.9265344506133755e-150,4.445815699805492e-151
9052,9052,559,ITCS090,5.5,0.07297509610712982,1.8461838687493833e-150,1.34725445253419e-151
8022,8022,699,ITCS090,5.4,0.09187020291738728,1.7609177683272036e-150,1.6177587269705296e-151
7418,7418,95,ITCS014,5.4,0.09187020291738728,1.7408282876377356e-150,1.599302480296066e-151
2693,2693,2693,ITCS014,5.1,0.1833051537496071,1.5673389694002605e-150,2.8730131076366548e-151
11959,11959,78,ITCS014,6.0,0.023076751616821708,1.5457651542336682e-150,3.567123852218846e-152
5284,5284,5284,ITCS090,5.2,0.14560445919378828,1.5056945679211148e-150,2.1923584327317863e-151
219,219,219,ITCS014,5.0,0.230767516168217,1.4073181588610057e-150,3.247633159787825e-151
10606,10606,2113,ITCS090,5.7,0.04604417285294149,1.359819379890814e-150,6.2611758576472346e-152
426,426,426,ITCS014,5.0,0.230767516168217,1.299375826238418e-150,2.9985373199006442e-151
1589,1589,1589,ITCS222,5.0,0.230767516168217,1.060228593186795e-150,2.4466631902023965e-151
5422,5422,5422,ITCS222,5.2,0.14560445919378828,1.0488842742057816e-150,1.5272222750260197e-151
6773,6773,6773,ITCS090,5.3,0.1156577330393856,1.0167985706945339e-150,1.1760061764421725e-151
11055,11055,2562,ITCS029,5.8,0.03657418654161676,9.974469208182713e-151,3.64808097473687e-152
11518,11518,3025,ITCS014,5.9,0.02905190903207895,9.890126977632353e-151,2.8732706926988506e-152
11259,11259,2766,ITCS222,5.8,0.03657418654161676,9.586020837285761e-151,3.506009142947147e-152
13185,13185,1304,TNCS006,6.4,0.009187020291738728,9.564226430629653e-151,8.786674229297848e-153
13184,13184,1303,TNCS006,6.4,0.009187020291738728,9.545995651622311e-151,8.769925575630383e-153
2450,2450,2450,ITCS006,5.1,0.1833051537496071,8.741553641235974e-151,1.602371834217198e-151
9979,9979,1486,ITCS222,5.6,0.057966179269611263,8.166606887469845e-151,4.733869988635191e-152
4591,4591,4591,ITCS014,5.2,0.14560445919378828,7.628391052451126e-151,1.1107277537108795e-151
7402,7402,79,ITCS006,5.4,0.09187020291738728,7.448820227715644e-151,6.843246258153751e-152
12618,12618,737,ITCS014,6.2,0.01456044591937882,7.270877231021543e-151,1.05867214708732e-152
8676,8676,183,ITCS014,5.5,0.07297509610712982,7.252042681196672e-151,5.292185116333345e-152
2509,2509,2509,ITCS014,5.1,0.1833051537496071,7.239248751873151e-151,1.3269916054937593e-151
11302,11302,2809,MTCS001,5.8,0.03657418654161676,7.036952701952701e-151,2.5737082080575217e-152
7549,7549,226,ITCS014,5.4,0.09187020291738728,5.872156882264715e-151,5.394762443363916e-152
8565,8565,72,ITCS014,5.5,0.07297509610712982,5.8307082791295744e-151,4.254964970421182e-152
10676,10676,2183,ITCS222,5.7,0.04604417285294149,5.783739299274799e-151,2.663074920321595e-152
3508,3508,3508,ITCS090,5.1,0.1833051537496071,5.2343655939737904e-151,9.594861899850192e-152
11691,11691,3198,ITCS090,5.9,0.02905190903207895,5.002052163330927e-151,1.4531916442280382e-152
9489,9489,996,ITCS006,5.6,0.057966179269611263,4.997511162271187e-151,2.8968662793409495e-152
13183,13183,1302,TNCS006,6.4,0.009187020291738728,4.130468104019073e-151,3.794669428600281e-153
136,136,136,ITCS006,5.0,0.230767516168217,3.9943431517503514e-151,9.21764647852956e-152
12985,12985,1104,MTCS001,6.3,0.011565773303938563,3.598661389470188e-151,4.1621301828248754e-153
8130,8130,807,ITCS222,5.4,0.09187020291738728,3.402434683236143e-151,3.1258236476206077e-152
218,218,218,ITCS014,5.0,0.230767516168217,3.309129953885235e-151,7.6363970013594204e-152
13404,13404,1523,ITCS029,6.6,0.0057966179269611255,3.291950986548022e-151,1.9082182103301625e-153
13830,13830,1949,TNCS008,7.1,0.0018330515374960707,3.0066786416762606e-151,5.511396906881267e-154
11197,11197,2704,ITCS090,5.8,0.03657418654161676,2.9485805263061592e-151,1.078419342021e-152
6062,6062,6062,ITCS014,5.3,0.1156577330393856,2.910645102018865e-151,3.3663861418169317e-152
6894,6894,6894,ITCS222,5.3,0.1156577330393856,2.870307285089501e-151,3.319732337198852e-152
4423,4423,4423,ITCS014,5.2,0.14560445919378828,2.8120358324687528e-151,4.09444956620167e-152
10432,10432,1939,ITCS029,5.7,0.04604417285294149,2.7365837363774863e-151,1.2600373458431343e-152
13412,13412,1531,ITCS042,6.6,0.0057966179269611255,2.4431843884390767e-151,1.4162206424897505e-153
13266,13266,1385,ITCS029,6.5,0.007297509610712981,2.2160251663643403e-151,1.6171464949125604e-153
8559,8559,66,ITCS006,5.5,0.07297509610712982,2.1161862218584112e-151,1.544288929207015e-152
427,427,427,ITCS014,5.0,0.230767516168217,2.0560405276534863e-151,4.744673657077853e-152
12619,12619,738,ITCS014,6.2,0.01456044591937882,2.0211918125720545e-151,2.942945407964665e-153
3662,3662,3662,ITCS222,5.1,0.1833051537496071,1.8935397585747755e-151,3.4709559657654314e-152
11778,11778,3285,MTCS001,5.9,0.02905190903207895,1.87544544268301e-151,5.448527039545384e-153
10050,10050,1557,MTCS001,5.6,0.057966179269611263,1.820404689310616e-151,1.0552190456382016e-152
10986,10986,2493,ITCS014,5.8,0.03657418654161676,1.812835085545023e-151,6.630296858791144e-153
1414,1414,1414,ITCS090,5.0,0.230767516168217,1.7729051823651546e-151,4.091289253361665e-152
2694,2694,2694,ITCS014,5.1,0.1833051537496071,1.7657534978525277e-151,3.236717164077641e-152
6209,6209,6209,ITCS014,5.3,0.1156577330393856,1.6360039782962148e-151,1.8921651137315642e-152
4383,4383,4383,ITCS006,5.2,0.14560445919378828,1.4328224143377444e-151,2.086253327603853e-152
13524,13524,1643,ITCS042,6.7,0.004604417285294149,1.4099471280276996e-151,6.491984927641582e-154
10731,10731,2238,MTCS001,5.7,0.04604417285294149,1.3118532493478586e-151,6.040319777066575e-153
2508,2508,2508,ITCS014,5.1,0.1833051537496071,1.18860573210758e-151,2.1787755647164426e-152
9490,9490,997,ITCS006,5.6,0.057966179269611263,1.156448930533061e-151,6.703492602342964e-153
6037,6037,6037,ITCS006,5.3,0.1156577330393856,1.1305822476404815e-151,1.3076057977667135e-152
7417,7417,94,ITCS014,5.4,0.09187020291738728,1.0008982309983671e-151,9.195272358147395e-153
1590,1590,1590,ITCS222,5.0,0.230767516168217,8.916323402940402e-152,2.057597805049101e-152
12319,12319,438,ITCS014,6.1,0.018330515374960717,8.17863684412538e-152,1.4991862841746048e-153
2451,2451,2451,ITCS006,5.1,0.1833051537496071,8.129421730764035e-152,1.4901649002530984e-152
217,217,217,ITCS014,5.0,0.230767516168217,7.68648633111453e-152,1.7737913586922512e-152
13735,13735,1854,TNCS008,6.9,0.0029051909032078967,7.591056657030051e-152,2.2053468745739452e-154
13736,13736,1855,TNCS008,6.9,0.0029051909032078967,7.553127551285633e-152,2.194327745276396e-154
12902,12902,1021,ITCS035,6.3,0.011565773303938563,7.395985570892712e-152,8.554029247214575e-154
5283,5283,5283,ITCS090,5.2,0.14560445919378828,7.320062142398493e-152,1.0658336895088558e-152
13186,13186,1305,TNCS006,6.4,0.009187020291738728,7.080167458932836e-152,6.504564211412419e-154
11260,11260,2767,ITCS222,5.8,0.03657418654161676,6.666809924518932e-152,2.4383314981685737e-153
13339,13339,1458,TNCS006,6.5,0.007297509610712981,6.624587413756752e-152,4.834299031889815e-154
4592,4592,4592,ITCS014,5.2,0.14560445919378828,6.286997101155799e-152,9.154148128667047e-153
13751,13751,1870,ITCS016,7.0,0.0023076751616821715,6.271559294128807e-152,1.4472721608078019e-154
13182,13182,1301,TNCS006,6.4,0.009187020291738728,6.0034774229658305e-152,5.515406890578241e-154
13272,13272,1391,ITCS036,6.5,0.007297509610712981,5.88285160284189e-152,4.2930166110136956e-154
13170,13170,1289,MTCS001,6.4,0.009187020291738728,5.783213929916415e-152,5.313050372560818e-154
9588,9588,1095,ITCS014,5.6,0.057966179269611263,5.454179756364358e-152,3.16157961526101e-153
13734,13734,1853,TNCS008,6.9,0.0029051909032078967,5.310771076785262e-152,1.5428803821296148e-154
11577,11577,3084,ITCS029,5.9,0.02905190903207895,5.202865170950918e-152,1.5115316565263797e-153
5423,5423,5423,ITCS222,5.2,0.14560445919378828,4.715879778105113e-152,6.866531247139173e-153
12491,12491,610,MTCS001,6.1,0.018330515374960717,3.998189485713697e-152,7.32888738398812e-154
137,137,137,ITCS006,5.0,0.230767516168217,3.922170796868589e-152,9.051096127808806e-153
4422,4422,4422,ITCS014,5.2,0.14560445919378828,3.549752486543042e-152,5.168597910749049e-153
3507,3507,3507,ITCS090,5.1,0.1833051537496071,3.4670986957197693e-152,6.355370594839746e-153
13408,13408,1527,ITCS036,6.6,0.0057966179269611255,3.3994725013593776e-152,1.9705443243591146e-154
8021,8021,698,ITCS090,5.4,0.09187020291738728,3.3220399440384123e-152,3.051964837584748e-153
428,428,428,ITCS014,5.0,0.230767516168217,3.2484785266334797e-152,7.496433209169973e-153
10351,10351,1858,ITCS014,5.7,0.04604417285294149,3.232691177376932e-152,1.4884659135132239e-153
12359,12359,478,ITCS029,6.1,0.018330515374960717,3.1796587015548417e-152,5.828478271597866e-154
6772,6772,6772,ITCS090,5.3,0.1156577330393856,3.109307628405803e-152,3.596154716234835e-153
13451,13451,1570,MTCS001,6.6,0.0057966179269611255,2.634090804573805e-152,1.5268817979035974e-154
12653,12653,772,ITCS029,6.2,0.01456044591937882,2.611337965567234e-152,3.802224522486242e-154
6061,6061,6061,ITCS014,5.3,0.1156577330393856,2.3152708671500347e-152,2.677789798667055e-153
9144,9144,651,ITCS222,5.5,0.07297509610712982,2.25613320657097e-152,1.6464153758000352e-153
7403,7403,80,ITCS006,5.4,0.09187020291738728,2.236681851754806e-152,2.0548441558235153e-153
13787,13787,1906,TNCS008,7.0,0.0023076751616821715,2.2091346585114376e-152,5.097965180258071e-155
7550,7550,227,ITCS014,5.4,0.09187020291738728,2.15165411801137e-152,1.976729004297365e-153
12903,12903,1022,ITCS035,6.3,0.011565773303938563,2.0260965361298593e-152,2.343337322877312e-154
2695,2695,2695,ITCS014,5.1,0.1833051537496071,1.9915118331456526e-152,3.650543827689257e-153
2507,2507,2507,ITCS014,5.1,0.1833051537496071,1.9303302141983774e-152,3.5383947670114556e-153
13572,13572,1691,TNCS006,6.7,0.004604417285294149,1.8791464408197591e-152,8.652374353709478e-155
8564,8564,71,ITCS014,5.5,0.07297509610712982,1.7818688707474593e-152,1.3003205209309874e-153
216,216,216,ITCS014,5.0,0.230767516168217,1.7648445827007134e-152,4.072688007727771e-153
1413,1413,1413,ITCS090,5.0,0.230767516168217,1.6603028638290056e-152,3.83143967972797e-153
9051,9051,558,ITCS090,5.5,0.07297509610712982,1.607091079323722e-152,1.172776259665596e-153
13084,13084,1203,ITCS017,6.4,0.009187020291738728,1.5388624176061208e-152,1.4137560256741549e-154
9898,9898,1405,ITCS090,5.6,0.057966179269611263,1.4422943329588894e-152,8.360429186383937e-154
8677,8677,184,ITCS014,5.5,0.07297509610712982,1.3136645553716964e-152,9.586479718077951e-154
3663,3663,3663,ITCS222,5.1,0.1833051537496071,1.1636922185801132e-152,2.1331078104404904e-153
11056,11056,2563,ITCS029,5.8,0.03657418654161676,1.112421666660822e-152,4.068591754938912e-154
4384,4384,4384,ITCS006,5.2,0.14560445919378828,1.0440617153850902e-152,1.5202004143358497e-153
6210,6210,6210,ITCS014,5.3,0.1156577330393856,9.168338143619646e-153,1.0603892054295771e-153
13181,13181,1300,TNCS006,6.4,0.009187020291738728,8.193319526748292e-153,7.527219274893572e-155
6895,6895,6895,ITCS222,5.3,0.1156577330393856,8.18662193446751e-153,9.468461341910218e-154
2452,2452,2452,ITCS006,5.1,0.1833051537496071,8.069267903610318e-153,1.479138393718059e-153
1591,1591,1591,ITCS222,5.0,0.230767516168217,7.658329269763676e-153,1.7672936235817186e-153
13733,13733,1852,TNCS008,6.9,0.0029051909032078967,7.568318534580694e-153,2.1987410159243553e-155
10433,10433,1940,ITCS029,5.7,0.04604417285294149,7.046957445263159e-153,3.2447132669701983e-154
13085,13085,1204,ITCS017,6.4,0.009187020291738728,6.465667740862667e-153,5.9400220734945815e-155
8131,8131,808,ITCS222,5.4,0.09187020291738728,6.410596687632094e-153,5.889428185142912e-154
13180,13180,1299,TNCS006,6.4,0.009187020291738728,6.040252252301508e-153,5.54919200091145e-155
7416,7416,93,ITCS014,5.4,0.09187020291738728,6.029952980267455e-153,5.5397300387947524e-154
13752,13752,1871,ITCS016,7.0,0.0023076751616821715,5.571293973006801e-153,1.2856736719937376e-155
6038,6038,6038,ITCS006,5.3,0.1156577330393856,5.214291081233949e-153,6.030730858630054e-154
4593,4593,4593,ITCS014,5.2,0.14560445919378828,5.207157276227793e-153,7.581853191421475e-154
429,429,429,ITCS014,5.0,0.230767516168217,5.127095219565376e-153,1.183167028977041e-153
9980,9980,1487,ITCS222,5.6,0.057966179269611263,4.6697481181986196e-153,2.7068745656343104e-154
4421,4421,4421,ITCS014,5.2,0.14560445919378828,4.4326118733643263e-153,6.454080546371774e-154
13083,13083,1202,ITCS017,6.4,0.009187020291738728,4.3955392203407876e-153,4.038190801040424e-155
13411,13411,1530,ITCS042,6.6,0.0057966179269611255,4.216257371899714e-153,2.4440033066635884e-155
215,215,215,ITCS014,5.0,0.230767516168217,4.007879815586562e-153,9.248884701436426e-154
138,138,138,ITCS006,5.0,0.230767516168217,3.9098174574339236e-153,9.022588633231601e-154
13861,13861,1980,TNCS008,7.2,0.0014560445919378825,3.899938857099847e-153,5.678484881768639e-156
5282,5282,5282,ITCS090,5.2,0.14560445919378828,3.662730012188672e-153,5.333098225975891e-154
12008,12008,127,ITCS029,6.0,0.023076751616821708,3.4315383338004044e-153,7.918875779271416e-155
12098,12098,217,ITCS090,6.0,0.023076751616821708,3.2584228082314343e-153,7.519381380814349e-155
8560,8560,67,ITCS006,5.5,0.07297509610712982,3.1506425282429184e-153,2.2991844129773747e-154
2506,2506,2506,ITCS014,5.1,0.1833051537496071,3.103427228487846e-153,5.688742052686816e-154
12713,12713,832,ITCS090,6.2,0.01456044591937882,3.03117379889271e-153,4.413524217101535e-155
10605,10605,2112,ITCS090,5.7,0.04604417285294149,2.9715284024581254e-153,1.36821567400207e-154
12897,12897,1016,ITCS029,6.3,0.011565773303938563,2.5159012579026296e-153,2.9098343603995683e-155
10049,10049,1556,MTCS001,5.6,0.057966179269611263,2.3831472112671697e-153,1.3814193847418691e-154
3506,3506,3506,ITCS090,5.1,0.1833051537496071,2.3498476015533434e-153,4.307391758908811e-154
13086,13086,1205,ITCS017,6.4,0.009187020291738728,2.299635782542204e-153,2.1126800597823696e-155
2696,2696,2696,ITCS014,5.1,0.1833051537496071,2.2498958059050366e-153,4.124174966220189e-154
5424,5424,5424,ITCS222,5.2,0.14560445919378828,2.190530495335201e-153,3.189510081207831e-154
12904,12904,1023,ITCS035,6.3,0.011565773303938563,2.1649155881982677e-153,2.5038922915263977e-155
11301,11301,2808,MTCS001,5.8,0.03657418654161676,2.0484121728561584e-153,7.491900892415965e-155
6060,6060,6060,ITCS014,5.3,0.1156577330393856,1.8266649725265654e-153,2.1126792974487414e-154
10677,10677,2184,ITCS222,5.7,0.04604417285294149,1.600977433716891e-153,7.37156816917192e-155
13179,13179,1298,TNCS006,6.4,0.009187020291738728,1.5947507721576227e-153,1.4651007704078084e-155
1412,1412,1412,ITCS090,5.0,0.230767516168217,1.5819151953447773e-153,3.650546404184741e-154
12168,12168,287,MTCS001,6.0,0.023076751616821708,1.4812821937294846e-153,3.418318125911609e-155
11519,11519,3026,ITCS014,5.9,0.02905190903207895,1.0622412674696919e-153,3.0860136672649737e-155
6771,6771,6771,ITCS090,5.3,0.1156577330393856,9.883168121053389e-154,1.143064820128159e-154
214,214,214,ITCS014,5.0,0.230767516168217,9.007629857655732e-154,2.0786683688138834e-154
10730,10730,2237,MTCS001,5.7,0.04604417285294149,8.468064526302966e-154,3.8990502677895585e-155
430,430,430,ITCS014,5.0,0.230767516168217,8.087017168769981e-154,1.8662208652467753e-154
2453,2453,2453,ITCS006,5.1,0.1833051537496071,8.060389844868441e-154,1.4775109997953812e-154
7551,7551,228,ITCS014,5.4,0.09187020291738728,7.993308762307284e-154,7.343468979744999e-155
4385,4385,4385,ITCS006,5.2,0.14560445919378828,7.686747745949266e-154,1.119224748508014e-154
13573,13573,1692,TNCS006,6.7,0.004604417285294149,7.58231261909303e-154,3.4912131285855897e-156
13187,13187,1306,TNCS006,6.4,0.009187020291738728,7.423497142359349e-154,6.819981888251979e-156
3664,3664,3664,ITCS222,5.1,0.1833051537496071,7.369399060128439e-154,1.3508488277590535e-154
12761,12761,880,MTCS001,6.2,0.01456044591937882,7.261863746603163e-154,1.0573597435631301e-155
7404,7404,81,ITCS006,5.4,0.09187020291738728,6.8817911531363e-154,6.322315496737124e-155
1592,1592,1592,ITCS222,5.0,0.230767516168217,6.715430778841536e-154,1.549703280832856e-154
8020,8020,697,ITCS090,5.4,0.09187020291738728,6.394668759137284e-154,5.874795164914194e-155
9589,9589,1096,ITCS014,5.6,0.057966179269611263,6.07172462554666e-154,3.5195467812015104e-155
13466,13466,1585,TNCS006,6.6,0.0057966179269611255,5.576028671704066e-154,3.2322107759649023e-156
4420,4420,4420,ITCS014,5.2,0.14560445919378828,5.4812052117631864e-154,7.980879205889525e-155
8563,8563,70,ITCS014,5.5,0.07297509610712982,5.429363522537859e-154,3.9620832485774515e-155
6211,6211,6211,ITCS014,5.3,0.1156577330393856,5.1769919035359266e-154,5.987591475262189e-155
11960,11960,79,ITCS014,6.0,0.023076751616821708,4.9467051905437e-154,1.1415388700381967e-155
2505,2505,2505,ITCS014,5.1,0.1833051537496071,4.943342185099511e-154,9.061400992765846e-155
10987,10987,2494,ITCS014,5.8,0.03657418654161676,4.845296896204929e-154,1.7721279253131578e-155
4594,4594,4594,ITCS014,5.2,0.14560445919378828,4.37605459361213e-154,6.3717306250538715e-155
139,139,139,ITCS006,5.0,0.230767516168217,3.956220344095727e-154,9.129671422211398e-155
9233,9233,740,MTCS001,5.5,0.07297509610712982,3.700444329603569e-154,2.7004028059190403e-155
7415,7415,92,ITCS014,5.4,0.09187020291738728,3.599811875808872e-154,3.307154474949816e-155
11196,11196,2703,ITCS090,5.8,0.03657418654161676,3.259352976305495e-154,1.1920818376037096e-155
2697,2697,2697,ITCS014,5.1,0.1833051537496071,2.547387979732274e-154,4.669493452847255e-155
6039,6039,6039,ITCS006,5.3,0.1156577330393856,2.4459067642331735e-154,2.8288803157690783e-155
8678,8678,185,ITCS014,5.5,0.07297509610712982,2.4409713473789978e-154,1.7813011866973254e-155
6896,6896,6896,ITCS222,5.3,0.1156577330393856,2.4372349693089845e-154,2.818850714345937e-155
9145,9145,652,ITCS222,5.5,0.07297509610712982,2.1300313402069567e-154,1.554392417628012e-155
